1956-1249,St. Moritz,,,W,19560823,3,225583,,,Ginette Bucaille,U,,FRA,30.5,227745,,,Erika Vollmer,U,,GER,31.4,W/O,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1958-1013,Paris Coupe Gillou,Carpet,,W,19580107,9,225583,,,Ginette Bucaille,U,,FRA,31.9,201108,,,Florence De La Courtie,R,,FRA,25.1,9-11 6-3 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1927-1311,Saint-Raphael,Clay,,W,19270808,1,247102,,,Ginette Sineux,U,,FRA,,247695,,, Siegel,U,,,,6-2 7-5,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1930-1329,Cannes Gallia 2,Clay,,W,19300811,4,247102,,,Ginette Sineux,U,,FRA,,243003,,,Ninon Boilaive,U,,FRA,,6-4 6-0,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1994-W-WT-NZL-01A-1994,Auckland,Hard,32,W,19940131,31,200649,3,,Ginger Helgeson,R,,USA,25.3,200667,4,,Ines Gorrochategui,R,169,ARG,20.6,7-6 6-3,3,F,,,,,,,,,,,,,,,,,,,,42,35,60,27,
1963-1198,Wilberforce ATA Chps,,,W,19630819,1,224006,,,Ginger Pfeiffer,U,,USA,,223568,,,Sylvia Hooks,U,,USA,16.9,4-6 6-3 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1983-W-WT-USA-12A-1983,Pittsburgh,Carpet,32,W,19830307,31,201009,,LL,Ginny Purdy,U,,USA,16.3,200406,,,Claudia Monteiro,U,,BRA,21.8,6-2 7-5,3,F,,,,,,,,,,,,,,,,,,,,,,,,
2007-W-T3-HUN-01A-2007,Budapest,Clay,32,T3,20070423,31,201363,6,,Gisela Dulko,R,170,ARG,22.2,201514,,Q,Sorana Cirstea,R,176,ROU,17.0,6-7(2) 6-2 6-2,3,F,,,,,,,,,,,,,,,,,,,,50,499,325,63,
2007-W-T4-USA-01A-2007,Forest Hills,Hard,16,T4,20070820,15,201363,3,,Gisela Dulko,R,170,ARG,22.5,200043,1,,Virginie Razzano,R,173,FRA,24.2,6-2 6-2,3,F,,,,,,,,,,,,,,,,,,,,51,528,36,677,
2008-W-T4-MAR-01A-2008,Fes,Clay,32,T4,20080428,31,201363,2,,Gisela Dulko,R,170,ARG,23.2,201286,1,,Anabel Medina Garrigues,R,169,ESP,25.7,7-6(2) 7-6(5),3,F,,1,6,89,53,36,13,,4,9,2,2,97,65,33,14,,6,11,62,498,34,858,
2011-W-INT-MEX-01A-2011,Acapulco,Clay,32,I,20110221,31,201363,4,,Gisela Dulko,R,170,ARG,26.0,201367,6,,Arantxa Parra Santonja,R,176,ESP,28.2,6-3 7-6(5),3,F,,2,5,70,41,25,8,,2,8,3,6,75,36,14,18,,7,15,73,860,79,831,
1931-1164,Stettin,Clay,,W,19310618,1,230522,,,Gisela Enger,U,,GER,19.8,242913,,,Anja Carnatz,U,,GER,,6-1 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1931-1199,Schwerin,,,W,19310710,1,230522,,,Gisela Enger,U,,GER,19.9,236859,,,Margarethe Kappel,U,,GER,18.5,8-6 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1932-1344,Erfurt,Clay,,W,19320901,1,230522,,,Gisela Enger,U,,GER,21.0,225496,,,Annalisa Bossi,R,168,ITA,16.8,6-4 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1934-1271,Berlin Borussia,Clay,,W,19340808,1,230522,,,Gisela Enger,U,,GER,23.0,242970,,, Ewen,U,,GER,,5-7 6-4 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1935-1307,Berlin Borussia,Clay,,W,19350821,1,230522,,,Gisela Enger,U,,GER,24.0,242214,,, Blumenthal,U,,GER,,6-3 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1937-1126,Breslau,Clay,,W,19370604,1,230522,,,Gisela Enger,U,,GER,25.8,240562,,, Pojonk,U,,GER,,6-3 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1937-1144,Stettin,Clay,,W,19370610,1,230522,,,Gisela Enger,U,,GER,25.8,238656,,,Margot Haepp,U,,GER,,6-3 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1937-1150,Berlin Zehlendorfer,Clay,,W,19370617,1,230522,,,Gisela Enger,U,,GER,25.8,238656,,,Margot Haepp,U,,GER,,6-3 8-6,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1937-1166,Stuttgart,Clay,,W,19370701,1,230522,,,Gisela Enger,U,,GER,25.9,236861,,,Edith Sander,U,,GER,24.9,2-6 6-2 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1937-1262,Berlin Schlittschuh,Clay,,W,19370811,1,230522,,,Gisela Enger,U,,GER,26.0,237312,,,Rosl Kraus,U,,GER,,6-1 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1937-1352,Mannheim,Clay,,W,19370909,1,230522,,,Gisela Enger,U,,GER,26.0,240794,,,Lotte Ertl,U,,CZE,,6-4 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1938-1341,Mannheim,Clay,,W,19380822,1,230522,,,Gisela Enger,U,,GER,27.0,236861,,,Edith Sander,U,,GER,26.0,6-3 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1939-1197,Bad Warmbrunn,Clay,,W,19390721,1,230522,,,Gisela Enger,U,,GER,27.9,238849,,,W M Schaffgotsch,U,,GER,,6-2 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1941-1098,Dresden,Clay,,W,19410916,1,230522,,,Gisela Enger,U,,GER,30.1,237350,,, Heinrich,U,,GER,,6-1 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1964-1195,Copenhagen,,,W,19640803,7,225425,,,Gitte Grage,U,,DEN,20.5,225689,,,Inger Buchwald,U,,DEN,,5-7 6-2 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1927-1317,Saint Moritz,Clay,,W,19270815,1,238500,,,Giulia Grioni,U,,ITA,,239267,,,Germaine Golding,R,,FRA,40.1,6-3 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1932-1362,Lausanne 2,Clay,,W,19320906,1,238500,,,Giulia Grioni,U,,ITA,,235787,,,Marcelle Aubin,U,,SUI,,6-3 4-6 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1933-1246,Saint Moritz,Clay,,W,19330731,1,238500,,,Giulia Grioni,U,,ITA,,243879,,, Levy,U,,SUI,,6-3 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1928-1102,Milan,Clay,,W,19280522,31,240990,,,Giulia Perelli,U,,ITA,,237594,,,Lucia Valerio,R,,ITA,23.2,3-6 6-3 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1930-1077,Naples,Clay,,W,19300414,1,240990,,,Giulia Perelli,U,,ITA,,240326,,,Gabriella Malenchini,U,,ITA,,UNK,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1921-1025,Launceston,,,W,19210319,7,251758,,,Gladys Brownell,U,,AUS,,240255,,,Jessie Keltie,U,,AUS,25.0,4-6 6-5 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1934-1340,Reading,Grass,,W,19340827,1,238304,,,Gladys Clarke Jervoise,U,,GBR,25.4,242639,,,A R Beacon,U,,GBR,,6-1 6-0,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1920-1182,Tenby,Grass,,W,19200809,2,239211,,,Gladys Eastlake Smith,U,,GBR,36.9,240304,,,Kathleen Lidderdale,U,,GBR,25.9,6-2 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1925-1185,Southsea,Grass,,W,19250713,1,234869,,,Gladys Gilder,U,,GBR,28.4,239138,,,Mary Davies,U,,GBR,,W/O,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1925-1300,Southampton,Grass,,W,19250824,21,234869,,,Gladys Gilder,U,,GBR,28.6,240360,,,Margaret Mckane,U,,GBR,30.3,4-6 6-4 7-5,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1926-1095,Southsea,,,W,19260524,1,234869,,,Gladys Gilder,U,,GBR,29.3,244279,,,Beatrice Brown,U,,GBR,,2-6 6-1 7-5,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1926-1223,Sandown,,,W,19260802,1,234869,,,Gladys Gilder,U,,GBR,29.5,250134,,,W Mieville,U,,GBR,,6-4 8-6,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1927-1186,Southsea,Grass,,W,19270704,1,234869,,,Gladys Gilder,U,,GBR,30.4,239138,,,Mary Davies,U,,GBR,,6-2 7-5,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1929-1326,Sandown,,,W,19290805,1,234869,,,Gladys Gilder,U,,GBR,32.5,233915,,,Ermyntrude Harvey,U,,GBR,34.1,6-4 2-6 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1929-1376,Bognor,,,W,19290819,1,234869,,,Gladys Gilder,U,,GBR,32.5,242923,,,Louise Bull,U,,GBR,,6-3 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1930-1337,Worthing 1,Grass,,W,19300811,1,234869,,,Gladys Gilder,U,,GBR,33.5,232157,,,Madge Slaney,U,,GBR,28.6,7-5 9-7,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1930-1384,Bognor,,,W,19300818,1,234869,,,Gladys Gilder,U,,GBR,33.5,238637,,,Morven Paul,U,,GBR,,3-6 6-1 8-6,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1951-1060,Houston,,,W,19510426,3,229842,,,Gladys Heldman,U,,USA,28.9,229055,,,Ethel Norton,U,,USA,28.8,10-8 8-6,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1952-1069,Houston,Clay,,W,19520424,1,229842,,,Gladys Heldman,U,,USA,29.9,231024,,,Lou Cille Scoggins,U,,USA,32.8,6-3 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1922-1129,Ottawa,,,W,19220703,4,233129,,,Gladys Hutchings,U,,BER,,253131,,,Florence Best,U,,CAN,,6-4 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1941-1037,Bermuda,,,W,19410515,3,233129,,,Gladys Hutchings,U,,BER,,233131,,,Babs Freisenbruch,U,,BER,,5-7 6-3 7-5,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1941-1110,Coral Beach,,,W,19411124,1,233129,,,Gladys Hutchings,U,,BER,,233131,,,Babs Freisenbruch,U,,BER,,UNK,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1925-1378,Asbury Park,,,W,19250702,3,249347,,,Gladys Jamieson,U,,USA,,251547,,,Mrs T C Williams,U,,USA,,11-9 3-6 7-5,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1957-1291,Singapore,,,W,19570701,3,262631,,,Gladys Lake Chua,U,,MAS,,263461,,,Mrs S M Bradley,U,,SIN,,6-2 4-6 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1957-1366,Kuala Lumpur,,,W,19570901,1,262631,,,Gladys Lake Chua,U,,MAS,,263350,,,Suzanne Ault,U,,MAS,,UNK,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1933-1272,Cromer,Grass,,W,19330814,1,230716,,,Gladys Lines,U,,GBR,30.8,240397,,,Audrey Wright,U,,GBR,21.1,6-1 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1935-1115,Westcliffe-on-Sea,,,W,19350603,1,230716,,,Gladys Lines,U,,GBR,32.6,233866,,,Sheila Chuter,U,,GBR,19.8,7-5 7-5,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1935-1351,Westgate-on-Sea 2,,,W,19350916,1,230716,,,Gladys Lines,U,,GBR,32.9,238608,,,Jill Notley,U,,GBR,,3-6 6-4 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1935-1370,Chiswick Hard,Clay,,W,19351007,1,230716,,,Gladys Lines,U,,GBR,33.0,238512,,,Sheila Paterson,U,,GBR,,6-2 7-5,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1936-1145,Westcliff-on-Sea,,,W,19360601,1,230716,,,Gladys Lines,U,,GBR,33.6,229134,,,Nina Brown Hamilton,U,,USA,21.3,6-4 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1936-1282,Hull,Grass,,W,19360804,1,230716,,,Gladys Lines,U,,GBR,33.8,233268,,,Truid Terwindt,U,,NED,19.3,6-4 7-5,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1936-1305,Cromer,Grass,,W,19360811,1,230716,,,Gladys Lines,U,,GBR,33.8,240397,,,Audrey Wright,U,,GBR,24.1,6-1 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1936-1387,Middleton-on-Sea 2,,,W,19360831,1,230716,,,Gladys Lines,U,,GBR,33.9,229113,,,Mary Whitmarsh,U,,GBR,20.7,6-0 6-0,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1937-1099,Middleton-on-Sea 1,,,W,19370510,21,230716,,,Gladys Lines,U,,GBR,34.6,240397,,,Audrey Wright,U,,GBR,24.8,6-4 6-0,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1937-1118,Westcliff-on-Sea,,,W,19370531,1,230716,,,Gladys Lines,U,,GBR,34.6,229134,,,Nina Brown Hamilton,U,,USA,22.3,6-2 8-6,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1938-1037,Southdean Indoors,Carpet,,W,19380221,1,230716,,,Gladys Lines,U,,GBR,35.4,229786,,,Rosemary Thomas,U,,AUS,,7-5 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1938-1074,Scarborough 1,Clay,,W,19380415,1,230716,,,Gladys Lines,U,,GBR,35.5,229134,,,Nina Brown Hamilton,U,,USA,23.2,6-4 4-0 RET,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1938-1328,Milford-on-Sea,,,W,19380815,1,230716,,,Gladys Lines,U,,GBR,35.8,238637,,,Morven Paul,U,,GBR,,6-2 4-6 10-8,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1938-1393,Sutton,,,W,19380912,1,230716,,,Gladys Lines,U,,GBR,35.9,229786,,,Rosemary Thomas,U,,AUS,,6-2 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1946-1147,Bognor Regis,,,W,19460819,3,230716,,,Gladys Lines,U,,GBR,43.8,231577,,,Enid Sutton,U,,GBR,,6-4 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1949-1151,Bognor,Grass,,W,19490815,1,230716,,,Gladys Lines,U,,GBR,46.8,226781,,,Leonie Brighton,U,,GBR,33.5,6-4 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1950-1205,Bognor,,,W,19500821,1,230716,,,Gladys Lines,U,,GBR,47.8,226325,,,Andy Ross Dilley,U,,USA,22.2,6-0 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1930-1324,Hassocks,Grass,,W,19300804,1,234660,,,Gladys Osborne,U,,GBR,24.0,241670,,,Aimee Reckitt,U,,GBR,,6-0 6-8 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1931-1277,Hassocks,Grass,,W,19310803,1,234660,,,Gladys Osborne,U,,GBR,25.0,240465,,,Mrs C R Norman,U,,GBR,,7-5 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1932-1200,Lewes,Grass,,W,19320711,1,234660,,,Gladys Osborne,U,,GBR,25.9,238304,,,Gladys Clarke Jervoise,U,,GBR,23.3,6-2 7-5,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1934-1107,Bognor Regis,,,W,19340514,1,234660,,,Gladys Osborne,U,,GBR,27.8,233136,,,Phyllis Grover,U,,GBR,26.5,6-4 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1934-1262,Hassocks,Grass,,W,19340806,1,234660,,,Gladys Osborne,U,,GBR,28.0,242022,,,Peggy Brazier,U,,GBR,,6-3 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1934-1358,Bexhill-on-Sea,Grass,,W,19340903,1,234660,,,Gladys Osborne,U,,GBR,28.1,231366,,,Katherine Keith Steele,U,,GBR,26.7,8-6 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1935-1196,Lewes,Grass,,W,19350715,1,234660,,,Gladys Osborne,U,,GBR,28.9,238008,,,Natalie Hill,U,,USA,,6-0 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1936-1280,Hassocks,Grass,,W,19360803,1,234660,,,Gladys Osborne,U,,GBR,30.0,241442,,,Mrs N Clifford,U,,GBR,,10-8 1-6 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1936-1375,Worthing 2,Clay,,W,19360824,1,234660,,,Gladys Osborne,U,,GBR,30.0,241524,,,Mrs J Frost,U,,GBR,,6-1 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1938-1214,Lewes,Grass,,W,19380711,1,234660,,,Gladys Osborne,U,,GBR,31.9,231547,,,J Mitchell,U,,GBR,,6-2 8-6,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1938-1330,Bognor Regis,,,W,19380815,1,234660,,,Gladys Osborne,U,,GBR,32.0,225269,,,Thelma Jarvis,U,,GBR,24.5,7-5 0-6 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1926-1004,Los Angeles Griffith Park,,,W,19260502,3,243119,,,Gladys Patz,U,,USA,,246200,,,Mary Taylor,U,,USA,,8-6 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1926-1006,Los Angeles Tennis Club,,,W,19260618,12,243119,,,Gladys Patz,U,,USA,,250594,,,Rose Kaufman,U,,USA,,6-2 7-5,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1927-1118,Los Angeles Manual Open,,,W,19270514,17,243119,,,Gladys Patz,U,,USA,,237391,,,Louise Martin,U,,USA,,6-3 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1928-1075,Santa Monica,,,W,19280402,1,243119,,,Gladys Patz,U,,USA,,246211,,,Alice Park,U,,USA,,6-2 3-6 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1929-1062,Santa Monica,,,W,19290323,7,243119,,,Gladys Patz,U,,USA,,236752,,,Esther Bartosh,U,,USA,27.2,8-6 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1929-1078,Los Angeles Harvard Club,,,W,19290419,1,243119,,,Gladys Patz,U,,USA,,239625,,,Adele Dennison,U,,USA,,6-0 6-0,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1929-1142,Los Angeles Municipal,Hard,,W,19290623,16,243119,,,Gladys Patz,U,,USA,,240010,,,Elizabeth Deike,U,,USA,19.3,6-4 4-6 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1929-1255,La Jolla,Hard,,W,19290716,6,243119,,,Gladys Patz,U,,USA,,243121,,,Violet Doeg,U,,USA,17.7,7-5 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1929-1503,Los Angeles County,,,W,19290801,26,243119,,,Gladys Patz,U,,USA,,231846,,,Dorothy Robinson,U,,USA,,6-8 6-2 RET,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1929-1502,San Marino,,,W,19290804,18,243119,,,Gladys Patz,U,,USA,,243121,,,Violet Doeg,U,,USA,17.7,8-6 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1929-1506,Alhambra,,,W,19290829,28,243119,,,Gladys Patz,U,,USA,,243121,,,Violet Doeg,U,,USA,17.8,6-2 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1930-1011,Los Angeles Metro,Hard,,W,19300119,30,243119,,,Gladys Patz,U,,USA,,236503,,,Gertrude Dockstader,U,,USA,,6-0 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1930-1064,Pasadena California,Hard,,W,19300329,5,243119,,,Gladys Patz,U,,USA,,236752,,,Esther Bartosh,U,,USA,28.3,6-1 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1930-1206,Los Angeles Municipal,Hard,,W,19300622,31,243119,,,Gladys Patz,U,,USA,,240010,,,Elizabeth Deike,U,,USA,20.3,6-3 RET,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1930-1204,San Marino,Hard,,W,19300701,23,243119,,,Gladys Patz,U,,USA,,236752,,,Esther Bartosh,U,,USA,28.5,6-1 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1930-1205,Los Angeles Pac Coast,Hard,,W,19300703,15,243119,,,Gladys Patz,U,,USA,,240010,,,Elizabeth Deike,U,,USA,20.3,3-6 9-7 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1930-1236,La Jolla,Hard,,W,19300715,13,243119,,,Gladys Patz,U,,USA,,240010,,,Elizabeth Deike,U,,USA,20.4,6-4 3-6 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1930-1411,San Jose,Hard,,W,19300831,20,243119,,,Gladys Patz,U,,USA,,236752,,,Esther Bartosh,U,,USA,28.7,6-4 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1931-1010,Los Angeles Metro,Hard,,W,19310125,39,243119,,,Gladys Patz,U,,USA,,236752,,,Esther Bartosh,U,,USA,29.1,6-1 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1931-1444,Santa Monica Fall,,,W,19310829,12,243119,,,Gladys Patz,U,,USA,,243121,,,Violet Doeg,U,,USA,19.8,6-3 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1926-1165,Newport Wales,Grass,,W,19260712,1,238860,,,Gladys Seel,U,,GBR,,251141,,,Mrs R Fletcher,U,,GBR,,6-0 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1921-1173,Spring Lake,,,W,19210731,1,235782,,,Gladys Taylor,U,,USA,29.7,253503,,, Lane,U,,,,6-1 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1925-1205,Crawford Notch,,,W,19250720,4,235782,,,Gladys Taylor,U,,USA,33.7,251647,,,Penelope Davies,U,,USA,,6-3 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1926-1383,Lake Mohonk,,,W,19260612,18,235782,,,Gladys Taylor,U,,USA,34.6,244435,,,Theodora Sohst,U,,USA,,6-1 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1926-1139,Westfield,Clay,,W,19260619,30,235782,,,Gladys Taylor,U,,USA,34.6,251031,,,Hazel Wells,U,,USA,,7-5 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1930-1260,Crawford Notch,,,W,19300721,7,235782,,,Gladys Taylor,U,,USA,38.7,241098,,,Margaret Cluett,U,,USA,20.3,6-0 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1930-1278,Ocean City,,,W,19300728,7,235782,,,Gladys Taylor,U,,USA,38.7,232773,,,Cecilia Riegel,U,,USA,,6-4 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1943-1093,Lake Mohonk,,,W,19430701,7,235782,,,Gladys Taylor,U,,USA,51.6,224861,,,Jean French,U,,GBR,,6-3 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1925-1036,Bombay Western India Chps,,,W,19250217,1,251682,,,Gladys Tedman Bayley,U,,GBR,,251655,,,Meherbai Tata,U,,IND,45.3,6-1 1-6 6-1,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1928-1059,Wildernesse,,,W,19280409,1,240446,,,Gladys Thompson,U,,GBR,,230959,,,Effie Hemmant,U,,GBR,,3-6 6-3 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1928-1401,Birchington,,,W,19280924,1,240446,,,Gladys Thompson,U,,GBR,,238145,,,Naomi Bannister,U,,GBR,31.6,6-1 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1929-1449,Wildernesse 2,,,W,19290923,1,240446,,,Gladys Thompson,U,,GBR,,238653,,,Madge List,U,,GBR,31.8,6-0 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1930-1088,Birchington 1,Clay,,W,19300421,1,240446,,,Gladys Thompson,U,,GBR,,245299,,,K B Clayton,U,,GBR,,6-1 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1930-1457,Birchington 2,,,W,19300922,1,240446,,,Gladys Thompson,U,,GBR,,238960,,,Madeleine Moss,U,,GBR,,6-4 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1932-1372,Wildernesse,,,W,19320912,1,244839,,,Gladys Thompson Lewis,U,,GBR,,224008,,,Baba Lewis,R,,USA,12.3,10-8 7-5,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1926-1041,Melbourne MCC,Grass,,W,19260305,7,242470,,,Gladys Toyne,U,,AUS,,243113,,,Sylvia Lance,U,,AUS,30.4,8-6 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1926-1047,Adelaide South Australian Chps,Grass,,W,19260322,33,242470,,,Gladys Toyne,U,,AUS,,228828,,,Kathleen Le Messurier,U,,AUS,27.6,8-6 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1929-1045,Adelaide South Australian Chps,Grass,,W,19290311,3,242470,,,Gladys Toyne,U,,AUS,,228828,,,Kathleen Le Messurier,U,,AUS,30.6,6-3 3-6 6-3,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1930-1044,Melbourne MCC,,,W,19300303,3,242470,,,Gladys Toyne,U,,AUS,,239338,,,Frances Hoddle Wrigley,U,,AUS,25.7,9-7 5-7 7-5,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1930-1053,Adelaide,Grass,,W,19300315,15,242470,,,Gladys Toyne,U,,AUS,,239338,,,Frances Hoddle Wrigley,U,,AUS,25.8,6-3 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1937-1134,Birmingham,,,W,19370531,1,238405,,,Gladys Vallebuona,U,,USA,,235737,,,Etta Taylor,U,,USA,,6-4 6-0,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1958-1004,Bulawayo,,,W,19580102,1,228204,,,Gladys Williams,U,,RSA,,228205,,,Renee Accom,U,,RSA,,6-1 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1964-1385,Moseley,Grass,,W,19640803,7,212593,,,Glenda Swan,U,,RSA,18.7,225119,,,Jean Haskew,U,,GBR,,2-6 6-1 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1965-1111,St. Annes-On-Sea,Grass,,W,19650524,3,212593,,,Glenda Swan,U,,RSA,19.5,200845,,,Patricia Walkden,R,,RSA,19.2,6-2 10-8,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1966-1278,Johannesburg Transvaal Chps,Hard,,W,19661106,1,212593,,,Glenda Swan,U,,RSA,20.9,223619,,,Eunice Rademeyer,U,,RSA,,6-2 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1924-1330,Rock Springs,,,W,19240921,1,253589,,,Glendora Thompson,U,,USA,,250506,,,Louise Page,U,,USA,,4-6 6-4 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1958-1256,Boston Collegiate,,,W,19580609,7,228493,,,Glenna Holleran,U,,USA,21.0,225461,,,Joan Sullivan,U,,USA,21.2,6-0 6-4,3,F,,,,,,,,,,,,,,,,,,,,,,,,
1957-1288,Spokane,,,W,19570701,1,263457,,,Gloria Burns,U,,USA,,226768,,,Barbara Scofield,R,,USA,31.0,6-2 7-5,3,F,,,,,,,,,,,,,,,,,,,,,,,,
